anonymous,author_shopid,author_username,cat_id,cmtid,comment,count_rating_with_image,count_with_context,ctime,editable,item_id,mtime,orderid,product_title,rating,rating_count0,rating_count1,rating_count2,rating_count3,rating_count4,rating_count5,rating_star,shop_id,userid
,,,,,,,,,,,,,,,,,,,,,,,
False,146213401.0,rafstore77,2160.0,1273827323.0,,11.0,43.0,1559072031.0,0.0,1016894748.0,1559072031.0,,[TRUSTED]NETFLIX PAKET 6 BULAN PREMIUM 100% aman dan legal,1.0,101.0,2.0,0.0,2.0,5.0,92.0,5.0,52886923.0,146215225.0
,,,,,,,,,,,,,,,,,,,,,,,
False,2441524.0,nadianooradmamusda,134.0,2431120146.0,,4.0,18.0,1590094240.0,1.0,7229884549.0,1590094240.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,2442803.0
,,,,,,,,,,,,,,,,,,,,,,,
False,15509932.0,gunawanelectric,134.0,2423218106.0,,4.0,18.0,1589967713.0,1.0,7229884549.0,1589967713.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,15511268.0
,,,,,,,,,,,,,,,,,,,,,,,
False,16036263.0,evelynee_eve,134.0,2426494997.0,,4.0,18.0,1590029899.0,1.0,7229884549.0,1590029899.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,16037599.0
,,,,,,,,,,,,,,,,,,,,,,,
False,5824685.0,calv21,134.0,2408880365.0,,4.0,18.0,1589759997.0,1.0,7229884549.0,1589759997.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,5825985.0
,,,,,,,,,,,,,,,,,,,,,,,
False,45673590.0,patriciakirstie,134.0,2379322186.0,,4.0,18.0,1589297973.0,1.0,7229884549.0,1589297973.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,45674976.0
,,,,,,,,,,,,,,,,,,,,,,,
False,6390600.0,aveymaria15,134.0,2338054534.0,,4.0,18.0,1588653573.0,1.0,7229884549.0,1588653573.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,6391912.0
,,,,,,,,,,,,,,,,,,,,,,,
False,124961532.0,aerosport,134.0,2408488950.0,,4.0,18.0,1589740486.0,1.0,7229884549.0,1589740486.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,124963356.0
,,,,,,,,,,,,,,,,,,,,,,,
False,3527210.0,veronicalila,134.0,2439392253.0,,4.0,18.0,1590236003.0,1.0,7229884549.0,1590236003.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,3528528.0
,,,,,,,,,,,,,,,,,,,,,,,
True,37193132.0,r*****o,134.0,2450587673.0,,4.0,18.0,1590553200.0,1.0,7229884549.0,1590553200.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,37194517.0
,,,,,,,,,,,,,,,,,,,,,,,
False,69553035.0,keziahnadya,134.0,2379321521.0,,4.0,18.0,1589297961.0,1.0,7229884549.0,1589297961.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,69554493.0
,,,,,,,,,,,,,,,,,,,,,,,
False,132137769.0,sulungggg,134.0,2440004347.0,,4.0,18.0,1590248048.0,1.0,7229884549.0,1590248048.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,132139593.0
,,,,,,,,,,,,,,,,,,,,,,,
False,51905152.0,dwiki231,134.0,2328121886.0,,4.0,18.0,1588434935.0,1.0,7229884549.0,1588434935.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,51906540.0
,,,,,,,,,,,,,,,,,,,,,,,
False,32433001.0,hadi_ntn,134.0,2370142922.0,,4.0,18.0,1589170706.0,1.0,7229884549.0,1589170706.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,32434385.0
,,,,,,,,,,,,,,,,,,,,,,,
False,64816616.0,dodovarian,134.0,2426161173.0,,4.0,18.0,1590024171.0,1.0,7229884549.0,1590024171.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,64818069.0
,,,,,,,,,,,,,,,,,,,,,,,
False,205194332.0,yogamaneges,134.0,2364657280.0,,4.0,18.0,1589070444.0,1.0,7229884549.0,1589070444.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,205197569.0
,,,,,,,,,,,,,,,,,,,,,,,
False,117226663.0,faqih1323,134.0,2407879209.0,,4.0,18.0,1589725017.0,1.0,7229884549.0,1589725017.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,117228487.0
,,,,,,,,,,,,,,,,,,,,,,,
False,26552833.0,bhujanggabj,134.0,2333782077.0,,4.0,18.0,1588574218.0,1.0,7229884549.0,1588574218.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,26554169.0
,,,,,,,,,,,,,,,,,,,,,,,
False,204557576.0,shena_plp,134.0,2434789629.0,,4.0,18.0,1590148357.0,1.0,7229884549.0,1590148357.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,204560800.0
,,,,,,,,,,,,,,,,,,,,,,,
False,18108037.0,yuda2001,134.0,2432353232.0,,4.0,18.0,1590121188.0,1.0,7229884549.0,1590121188.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,18109373.0
,,,,,,,,,,,,,,,,,,,,,,,
False,76104613.0,bernatbrighter,134.0,2429878533.0,,4.0,18.0,1590065112.0,1.0,7229884549.0,1590065112.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,4.0,85190308.0,76106086.0
,,,,,,,,,,,,,,,,,,,,,,,
False,222203401.0,anto.myshop,134.0,2353144476.0,,4.0,18.0,1588897932.0,1.0,7229884549.0,1588897932.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,222207599.0
,,,,,,,,,,,,,,,,,,,,,,,
False,102275790.0,erwin.hsim,134.0,2378682605.0,,4.0,18.0,1589289507.0,1.0,7229884549.0,1589289507.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,102277269.0
,,,,,,,,,,,,,,,,,,,,,,,
False,265001689.0,hidethehoax,134.0,2430554794.0,,4.0,18.0,1590073537.0,1.0,7229884549.0,1590073537.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,265004290.0
,,,,,,,,,,,,,,,,,,,,,,,
False,226485371.0,farrasetiawan,134.0,2428048805.0,,4.0,18.0,1590046225.0,1.0,7229884549.0,1590046225.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,226489788.0
,,,,,,,,,,,,,,,,,,,,,,,
False,60062075.0,hydro_c_center,134.0,2452546396.0,,4.0,18.0,1590579177.0,1.0,7229884549.0,1590579177.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,60063509.0
,,,,,,,,,,,,,,,,,,,,,,,
True,52937987.0,l*****5,134.0,2320610748.0,,4.0,18.0,1588304590.0,2.0,7229884549.0,1588310064.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,52939375.0
,,,,,,,,,,,,,,,,,,,,,,,
False,37025054.0,louissudin,134.0,2293411914.0,,4.0,18.0,1587732439.0,0.0,7229884549.0,1587732439.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,37026439.0
,,,,,,,,,,,,,,,,,,,,,,,
False,21659300.0,suryapk,134.0,2305571488.0,,4.0,18.0,1588004019.0,0.0,7229884549.0,1588004019.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,21660636.0
,,,,,,,,,,,,,,,,,,,,,,,
False,35260462.0,slenow68,134.0,2294464407.0,,4.0,18.0,1587772077.0,0.0,7229884549.0,1587772077.0,,Netflix VPN Surfshark Premium Account Lifetime Auto renew Account,1.0,48.0,0.0,0.0,0.0,2.0,46.0,5.0,85190308.0,35261846.0
,,,,,,,,,,,,,,,,,,,,,,,
False,19076746.0,shofimirwani,2160.0,2408220305.0,"Order kedua kali, mau cari yg 6bln trnyata cepet bgt sold nya... Tengkyu atas pelayanannya yg cepat",6.0,11.0,1589730810.0,1.0,6128994966.0,1589730810.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,19078082.0
,,,,,,,,,,,,,,,,,,,,,,,
False,31521364.0,jodoheri,2160.0,2313392992.0,"Respon cepettttrttt, makasih lohhhh thankyouuuuuuuuuuuuui xx",6.0,11.0,1588159283.0,0.0,6128994966.0,1588159283.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,31522748.0
,,,,,,,,,,,,,,,,,,,,,,,
False,31521364.0,jodoheri,2160.0,2313396631.0,"Respon cepettttrttt, makasih lohhhh thankyouuuuuuuuuuuuui xx",6.0,11.0,1588159325.0,0.0,6128994966.0,1588159325.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,31522748.0
,,,,,,,,,,,,,,,,,,,,,,,
True,146414011.0,r*****n,2160.0,2304640779.0,"Netflix nya berjalan dengan baik tanpa kendala
Seller sangat ramah dan sabar
Knowledge nya akan produk yang dipasarkan sudah benar benar paham dan penjelasannya juga mudah dipahami
Semoga berkah mas
Terima kasih",6.0,11.0,1587987764.0,0.0,6128994966.0,1587987764.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,146415835.0
,,,,,,,,,,,,,,,,,,,,,,,
False,254591475.0,edosiagian1990,2160.0,2304622184.0,"Recommended seller
Gak salah udah langganan setengah tahun sama agan ini
Seller sangat ramah dan sangat sabar menjelaskan produknya dengan saya yang gaptek
Respon cepat dan penjelasannya mudah dimengerti",6.0,11.0,1587987497.0,0.0,6128994966.0,1587987497.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,254592271.0
,,,,,,,,,,,,,,,,,,,,,,,
True,226662600.0,a*****4,2160.0,2304574188.0,"terima ksh min , mantul akunnya langsung pakai   ,adminnya ramah",6.0,11.0,1587986760.0,0.0,6128994966.0,1587986760.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,226667025.0
,,,,,,,,,,,,,,,,,,,,,,,
False,158629848.0,mihas9,2160.0,2304636727.0,"Produk ini sangat terpercaya, saya sangat puas. Terimakasih.
",6.0,11.0,1587987705.0,0.0,6128994966.0,1587987705.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,158631866.0
,,,,,,,,,,,,,,,,,,,,,,,
False,27458110.0,rifqirizqullah,2160.0,2304715718.0,"Respon cepat, akun lancar luncurrr digunakan",6.0,11.0,1587988822.0,0.0,6128994966.0,1587988822.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,27459469.0
,,,,,,,,,,,,,,,,,,,,,,,
False,158144795.0,baculfamz,2160.0,2284595491.0,Mantaaaaaap,6.0,11.0,1587552737.0,0.0,6128994966.0,1587552737.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,158146801.0
,,,,,,,,,,,,,,,,,,,,,,,
False,129740007.0,michaeloctaviano17,2160.0,2266635688.0,"Mantapp udah langganan sama nih akun, sellernya juga baik banget 😊😊😊",6.0,11.0,1587147266.0,0.0,6128994966.0,1587147266.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,129741831.0
,,,,,,,,,,,,,,,,,,,,,,,
False,24968777.0,dumyshop,2160.0,2338215853.0,,6.0,11.0,1588655478.0,1.0,6128994966.0,1588655478.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,24970113.0
,,,,,,,,,,,,,,,,,,,,,,,
False,82746774.0,paulapetriciawibianto,2160.0,2345401490.0,,6.0,11.0,1588765738.0,1.0,6128994966.0,1588765738.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,82748250.0
,,,,,,,,,,,,,,,,,,,,,,,
False,63802570.0,afniaprilianti0304,2160.0,2398288989.0,,6.0,11.0,1589576726.0,1.0,6128994966.0,1589576726.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,63804013.0
,,,,,,,,,,,,,,,,,,,,,,,
False,2201686.0,dewimarthaindria,2160.0,2383155950.0,,6.0,11.0,1589362702.0,1.0,6128994966.0,1589362702.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,2202965.0
,,,,,,,,,,,,,,,,,,,,,,,
False,33499248.0,elsamayora489,2160.0,2362549993.0,,6.0,11.0,1589021453.0,1.0,6128994966.0,1589021453.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,33500632.0
,,,,,,,,,,,,,,,,,,,,,,,
False,71586780.0,zulfanseptiannugraha,2160.0,2448384987.0,,6.0,11.0,1590490517.0,1.0,6128994966.0,1590490517.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,71588240.0
,,,,,,,,,,,,,,,,,,,,,,,
False,124176169.0,farisbry,2160.0,2325641635.0,,6.0,11.0,1588400078.0,1.0,6128994966.0,1588400078.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,124177993.0
,,,,,,,,,,,,,,,,,,,,,,,
True,251559709.0,c*****l,2160.0,2310455786.0,,6.0,11.0,1588123821.0,0.0,6128994966.0,1588123821.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,251560213.0
,,,,,,,,,,,,,,,,,,,,,,,
True,251559709.0,c*****l,2160.0,2314626188.0,,6.0,11.0,1588176938.0,1.0,6128994966.0,1588176938.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,251560213.0
,,,,,,,,,,,,,,,,,,,,,,,
True,251559709.0,c*****l,2160.0,2310455542.0,,6.0,11.0,1588123815.0,0.0,6128994966.0,1588123815.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,251560213.0
,,,,,,,,,,,,,,,,,,,,,,,
False,71586780.0,zulfanseptiannugraha,2160.0,2306209620.0,,6.0,11.0,1588039062.0,0.0,6128994966.0,1588039062.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,71588240.0
,,,,,,,,,,,,,,,,,,,,,,,
False,213316441.0,sydneyku.id,2160.0,2294393743.0,,6.0,11.0,1587767110.0,0.0,6128994966.0,1587767110.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,213320137.0
,,,,,,,,,,,,,,,,,,,,,,,
False,9637386.0,fitrishima,2160.0,2286080765.0,,6.0,11.0,1587595822.0,0.0,6128994966.0,1587595822.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,9638683.0
,,,,,,,,,,,,,,,,,,,,,,,
False,29684017.0,dheannitacikanaya,2160.0,2297014916.0,,6.0,11.0,1587810208.0,0.0,6128994966.0,1587810208.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,29685401.0
,,,,,,,,,,,,,,,,,,,,,,,
False,213316441.0,sydneyku.id,2160.0,2279027459.0,,6.0,11.0,1587448371.0,0.0,6128994966.0,1587448371.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,213320137.0
,,,,,,,,,,,,,,,,,,,,,,,
False,180422353.0,coffemilk_,2160.0,2282149114.0,,6.0,11.0,1587521163.0,0.0,6128994966.0,1587521163.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,180424972.0
,,,,,,,,,,,,,,,,,,,,,,,
False,213316441.0,sydneyku.id,2160.0,2269976428.0,,6.0,11.0,1587216342.0,0.0,6128994966.0,1587216342.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,213320137.0
,,,,,,,,,,,,,,,,,,,,,,,
False,56873195.0,ramaalms,2160.0,2279211592.0,,6.0,11.0,1587450813.0,0.0,6128994966.0,1587450813.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,56874620.0
,,,,,,,,,,,,,,,,,,,,,,,
False,213316441.0,sydneyku.id,2160.0,2268444227.0,,6.0,11.0,1587193868.0,0.0,6128994966.0,1587193868.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,213320137.0
,,,,,,,,,,,,,,,,,,,,,,,
False,213316441.0,sydneyku.id,2160.0,2268449581.0,,6.0,11.0,1587193932.0,0.0,6128994966.0,1587193932.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,213320137.0
,,,,,,,,,,,,,,,,,,,,,,,
False,213316441.0,sydneyku.id,2160.0,2268446385.0,,6.0,11.0,1587193893.0,0.0,6128994966.0,1587193893.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,213320137.0
,,,,,,,,,,,,,,,,,,,,,,,
False,37541261.0,jidah17,2160.0,2270188419.0,,6.0,11.0,1587220391.0,0.0,6128994966.0,1587220391.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,-1.0,33.0,1.0,0.0,0.0,0.0,32.0,1.0,135776746.0,37542646.0
,,,,,,,,,,,,,,,,,,,,,,,
False,5130882.0,fisia,2160.0,2307442248.0,"mksh admin fast respon , 
akun netflixnya berjalan lancar,
-Fast respon
-Ga ribet
-Rekomended
⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",6.0,11.0,1588056386.0,0.0,6128994966.0,1588056386.0,,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GARANSI,1.0,33.0,1.0,0.0,0.0,0.0,32.0,5.0,135776746.0,5132176.0
,,,,,,,,,,,,,,,,,,,,,,,
False,204551940.0,rusdep,2160.0,2380230165.0,"Bahan membuat cireng
Bahan:
- tepung tapioka 1/4 kg
- daun bawang 1 batang, iris halus
- penyedap rasa ayam 2 sdt
- bawang putih 2 siung, haluskan
- air bersih 250 cc
- santan instan (kara) 1/2 bungkus",4.0,8.0,1589331712.0,1.0,5919858635.0,1589331712.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,204555164.0
,,,,,,,,,,,,,,,,,,,,,,,
False,80294228.0,icanursarah,2160.0,2462579476.0,Recommended seller mantabbb seller yuhuuuyyy good luck yuhuuuuy,4.0,8.0,1590761757.0,1.0,5919858635.0,1590761757.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,80295702.0
,,,,,,,,,,,,,,,,,,,,,,,
True,4223004.0,d*****i,2160.0,2446702636.0,"Seller ramah bangettt, diajarin sampe ngerti, makasih banyak ",4.0,8.0,1590464508.0,1.0,5919858635.0,1590464508.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,4224288.0
,,,,,,,,,,,,,,,,,,,,,,,
False,4804522.0,dadanvilla,2160.0,2337264740.0,Mantul pokoke ,4.0,8.0,1588641274.0,1.0,5919858635.0,1588641274.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,4805812.0
,,,,,,,,,,,,,,,,,,,,,,,
False,61152107.0,iksankurniawann,2160.0,2442553620.0,Recommended,4.0,8.0,1590334926.0,1.0,5919858635.0,1590334926.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,61153549.0
,,,,,,,,,,,,,,,,,,,,,,,
False,31064813.0,dwiharispujiantoro,2160.0,2435064519.0,Semoga lancar dan amanah. Aamiin. ,4.0,8.0,1590151707.0,1.0,5919858635.0,1590151707.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,31066197.0
,,,,,,,,,,,,,,,,,,,,,,,
False,57484514.0,fandins,2160.0,2333246699.0,Ok mantafff.  Respon cepat,4.0,8.0,1588568440.0,1.0,5919858635.0,1588568440.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,57485939.0
,,,,,,,,,,,,,,,,,,,,,,,
False,236633011.0,nuril_pratama26,2160.0,2157733153.0,"Trusted nih, terimakasih min akhirnya bisa akses netflix dengan lancar. Pelayanannya mantap dan cepat, bakal jadi pelanggan tetap nih 😁",4.0,8.0,1584451252.0,0.0,5919858635.0,1584451252.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,236638149.0
,,,,,,,,,,,,,,,,,,,,,,,
False,216042526.0,lidiawati.widharta,2160.0,2463914048.0,,4.0,8.0,1590806031.0,1.0,5919858635.0,1590806031.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,216046362.0
,,,,,,,,,,,,,,,,,,,,,,,
False,193586129.0,suryadiliao,2160.0,2449911626.0,,4.0,8.0,1590540215.0,1.0,5919858635.0,1590540215.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,193588988.0
,,,,,,,,,,,,,,,,,,,,,,,
False,265786722.0,telolet12345,2160.0,2449052530.0,,4.0,8.0,1590501563.0,1.0,5919858635.0,1590501563.0,,Akun Netflix Premium Resmi Satu Bulan Full Garansi,1.0,11.0,0.0,0.0,0.0,0.0,11.0,5.0,235218826.0,265789467.0
,,,,,,,,,,,,,,,,,,,,,,,
False,173333979.0,bimajat,134.0,2385907452.0,Mantap makasi kakk,0.0,1.0,1589403682.0,1.0,4232184282.0,1589403682.0,,NETFLIX PREMIUM HD RESMI BERGARANSI,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,81274993.0,173336428.0
,,,,,,,,,,,,,,,,,,,,,,,
False,11577812.0,deandikayoga,134.0,2368270189.0,,0.0,1.0,1589120580.0,1.0,4232184282.0,1589120580.0,,NETFLIX PREMIUM HD RESMI BERGARANSI,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,81274993.0,11579114.0
,,,,,,,,,,,,,,,,,,,,,,,
False,64108712.0,wahyuniislamiyah,134.0,2369631785.0,,0.0,1.0,1589164304.0,1.0,4232184282.0,1589164304.0,,NETFLIX PREMIUM HD RESMI BERGARANSI,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,81274993.0,64110155.0
,,,,,,,,,,,,,,,,,,,,,,,
False,125182667.0,mastifatchiya,134.0,2367803749.0,,0.0,1.0,1589113863.0,1.0,4232184282.0,1589113863.0,,NETFLIX PREMIUM HD RESMI BERGARANSI,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,81274993.0,125184491.0
,,,,,,,,,,,,,,,,,,,,,,,
False,202264121.0,andana1205,134.0,2367849560.0,,0.0,1.0,1589114489.0,1.0,4232184282.0,1589114489.0,,NETFLIX PREMIUM HD RESMI BERGARANSI,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,81274993.0,202267290.0
,,,,,,,,,,,,,,,,,,,,,,,
